PGC,Name,RAJ2000,DEJ2000,TT,Bmag,Ksmag,logK,HRV,VLS,Dist,e_Dist,PGC1,CF3
68530,"ESO533-010",334.5287,-25.6888,9.0,15.51,13.57,9.03,2736,2809,,,68530,0
3247777,"PGC3247777",335.8573,-24.9851,,19.15,14.88,8.21,1919,1995,,,3247777,0
68875,"ESO533-028",336.664,-24.8717,4.6,13.17,10.81,10.08,2581,2657,34.83,14,68875,1
796224,"PGC796224",336.4133,-23.861,,17.29,14.51,8.57,2457,2539,,,796224,0
68300,"ESO532-032",333.2215,-25.6428,7.9,14.72,13.5,9.04,2657,2731,38.02,25,68300,1
3245184,"PGC3245184",333.229,-25.6412,,17.42,14.65,8.57,2668,2742,,,68300,0
3245160,"PGC3245160",333.3555,-25.4486,,18.14,15.37,8.46,3238,3313,,,3245160,0
197911,"PGC197911",332.6098,-24.8576,,16.52,12.42,9.43,2552,2630,,,197911,0
3245383,"PGC3245383",332.1196,-24.8379,,18.14,15.37,7.99,1859,1938,,,3245383,0
788266,"PGC788266",332.3754,-24.5959,,17.67,14.87,8.43,2460,2540,,,788266,0
791909,"PGC791909",332.3994,-24.2589,,16.99,14.03,8.78,2521,2603,,,791909,0
3244352,"PGC3244352",333.1464,-23.5623,,18.85,15.09,8.52,3058,3143,,,3244352,0
68511,"NGC7247",334.4223,-23.7304,3.1,13.11,9.66,10.51,2454,2537,32.51,14,68511,1
815812,"PGC815812",334.4101,-22.3324,,18.0,15.21,8.39,2758,2849,,,815812,0
69165,"ESO533-047",338.491,-23.0887,7.0,14.89,12.23,9.57,2742,2826,,,69165,0
3246950,"PGC3246950",335.2604,-22.3067,,19.05,15.03,8.46,2758,2849,,,3246950,0
68686,"NGC7254",335.6508,-21.7373,2.9,13.34,11.15,10.0,2704,2797,,,68686,0
62099,"IC4723",278.9846,-63.3766,-5.0,14.24,11.13,10.18,3535,3379,,,62099,0
62008,"NGC6630",278.1463,-63.2933,-3.0,14.09,11.27,9.48,1796,1639,,,62008,0
61796,"ESO140-019",275.6909,-62.2704,10.0,15.88,13.32,8.04,954,798,,,61796,0
62351,"NGC6673",281.2761,-62.2972,-3.8,12.04,8.25,10.29,1185,1036,10.76,13,62351,1
62782,"IC4819",286.7767,-59.4659,6.1,12.41,11.01,9.63,1844,1713,,,62782,0
62528,"IC4785",283.2301,-59.2554,3.1,12.31,9.16,10.98,3608,3474,49.66,14,62528,1
61624,"ESO140-012",273.5704,-60.0917,1.4,12.67,9.73,10.62,3140,2990,,,61624,0
62030,"IC4720",278.3861,-58.4066,6.3,12.04,10.0,10.17,2058,1922,23.33,18,62066,1
62024,"IC4717",278.3218,-57.9757,3.2,13.02,9.47,10.77,3198,3064,52.97,18,62024,1
62012,"ESO140-023",278.1717,-57.6708,7.0,12.67,10.17,10.33,2746,2613,,,62012,0
62696,"IC4807",285.5739,-56.9311,5.1,13.56,10.86,10.28,3528,3408,,,62696,0
62512,"NGC6699",283.0083,-57.321,3.5,12.39,8.99,11.01,3402,3277,,,62512,0
4614836,"HIPASSJ1859-57",284.9598,-57.024,6.0,,12.98,9.43,3463,3341,,,62696,0
62706,"IC4810",285.7486,-56.1597,6.6,11.07,10.84,10.18,3177,3060,33.73,14,62706,1
62066,"IC4721",278.6024,-58.4965,5.9,11.14,9.2,10.49,2235,2099,19.77,14,62066,1
62181,"IC4736",279.6658,-57.8933,7.6,13.93,12.12,9.71,3405,3273,46.77,18,62024,1
62447,"IC4775",282.1095,-57.1838,3.2,13.51,11.61,9.97,3522,3396,49.89,18,62512,1
62327,"IC4757",280.9823,-57.1675,-0.3,14.09,9.93,10.66,3569,3442,,,62327,0
62163,"ESO140-031",279.4734,-57.611,-4.8,13.19,9.57,10.73,3150,3019,,,62024,0
62147,"PGC062147",279.3499,-57.4308,9.9,,12.91,9.4,3405,3275,,,62024,0
62341,"ESO183-011",281.0885,-56.7479,3.0,13.8,11.76,9.71,2795,2670,,,62341,0
62492,"ESO183-017",282.7128,-55.5059,5.0,15.45,12.26,9.5,2750,2632,,,62492,0
62495,"IC4782",282.7281,-55.4912,6.0,14.26,12.73,9.35,2870,2752,,,62495,0
63054,"ESO141-051",289.7149,-58.2966,5.0,16.21,13.01,9.41,3497,3375,,,63054,0
63395,"IC4871",293.9259,-57.5191,6.6,12.46,10.86,9.73,1925,1811,26.42,14,63395,1
3905865,"2MASXJ19162604-5720436",289.1087,-57.3454,-5.0,,10.93,10.24,3339,3221,,,62870,0
390594,"PGC390594",288.2593,-57.3906,,16.36,12.39,9.65,3581,3462,,,62870,0
62897,"IC4826",288.0883,-57.2021,1.9,13.85,11.12,10.16,3338,3219,,,62870,0
62856,"ESO184-019",287.6412,-57.2306,,16.24,12.36,9.66,3748,3629,,,62870,0
62880,"ESO184-025",287.9409,-57.1345,2.6,14.41,11.56,9.98,3040,2921,,,62870,0
62870,"NGC6753",287.8478,-57.0493,3.0,11.51,7.59,11.57,3166,3048,23.99,23,62870,1
394012,"PGC394012",288.8974,-57.0998,7.0,17.29,13.66,9.14,2992,2875,,,62870,0
62938,"IC4832",288.5161,-56.6107,1.3,12.97,9.43,10.83,3459,3344,,,62870,0
62983,"IC4840",288.9653,-56.2091,-0.6,13.96,10.59,10.37,4092,3979,41.69,18,62870,1
63203,"ESO184-066",291.5596,-56.4586,-1.0,15.15,11.34,10.07,3453,3342,,,63203,0
161613,"PGC161613",292.1826,-56.4489,5.0,16.13,11.9,9.66,2810,2700,,,161613,0
63339,"NGC6799",293.0688,-55.908,-3.6,13.07,9.59,10.76,3411,3304,48.53,23,63339,1
63056,"IC4844",289.7607,-56.0271,3.1,13.35,10.45,10.45,3522,3411,62.81,18,63056,1
63151,"NGC6780",290.7119,-55.7758,4.9,12.9,10.89,10.26,3488,3379,,,63151,0
63224,"PGC063224",291.8512,-55.2453,-2.0,14.48,10.97,10.15,3234,3129,,,63214,0
63226,"IC4856",291.8737,-54.9089,10.0,13.71,12.07,9.71,3204,3101,,,63214,0
63214,"NGC6788",291.7071,-54.9513,2.2,12.05,8.61,11.1,3165,3061,48.31,18,63214,1
140858,"PGC140858",295.5908,-55.1049,5.0,,13.33,9.15,2998,2897,,,140858,0
63609,"IC4888",296.2176,-54.4567,-3.0,14.33,11.6,9.7,2548,2451,,,63620,0
185762,"PGC185762",297.5553,-54.8965,2.7,15.39,13.4,8.91,2355,2257,,,185762,0
63620,"IC4889",296.3133,-54.3442,-4.7,11.79,8.14,11.08,2522,2426,26.92,11,63620,1
63420,"ESO185-003",294.2926,-54.9883,4.2,15.04,12.64,9.44,3031,2929,,,63420,0
62857,"ESO184-020",287.6531,-56.5436,6.9,14.07,12.18,9.73,2923,2807,,,62870,0
62902,"IC4829",288.1404,-56.5402,3.0,13.88,11.47,10.02,3615,3499,,,62870,0
62935,"NGC6758",288.4678,-56.3094,-4.2,12.27,8.42,11.24,3404,3290,,,62870,0
62910,"ESO184-033",288.2268,-56.2797,-2.0,14.11,10.71,10.32,4098,3984,,,62870,0
62895,"ESO184-029",288.0774,-56.2694,3.1,15.29,12.05,9.79,3513,3399,,,62870,0
62885,"ESO184-026",287.9776,-56.2761,-2.9,13.78,10.17,10.54,3559,3445,,,62870,0
62941,"ESO184-041",288.5731,-55.8847,5.0,14.05,12.34,9.67,3226,3114,,,62870,0
62775,"ESO184-011",286.5921,-56.1651,10.0,13.25,10.9,10.07,2847,2731,,,62775,0
62771,"IC4817",286.5516,-56.1594,3.9,13.41,11.73,9.82,3052,2936,,,62706,0
62817,"ESO184-016",287.1888,-55.6715,-2.1,14.14,10.5,10.43,3526,3413,,,62817,0
3442287,"2MASXJ19151523-5439519",288.8134,-54.6645,6.0,,10.94,10.03,2693,2587,,,62964,0
62963,"IC4837",288.8077,-54.6658,6.0,12.31,9.8,10.48,2693,2587,,,62964,0
63161,"ESO184-063",290.9175,-55.0657,3.0,13.41,9.95,10.56,3170,3065,49.43,18,63214,1
63147,"ESO184-060",290.6723,-54.5853,6.7,14.26,11.86,9.75,3026,2923,,,63147,0
62830,"IC4821",287.3834,-55.0173,5.0,12.77,10.6,10.15,2703,2594,,,62830,0
62964,"IC4837A",288.8173,-54.1325,3.3,11.3,8.12,11.15,2847,2744,,,62964,0
3905669,"2MASXJ19151537-5407299",288.8141,-54.125,5.5,,9.19,10.73,2724,2621,,,62964,0
63039,"ESO184-053",289.5777,-53.4788,-2.0,14.73,12.17,9.54,2742,2643,,,63039,0
63331,"ESO184-077",292.9042,-53.5518,3.3,14.19,12.36,9.61,3245,3150,,,63331,0
63387,"ESO184-082",293.7684,-52.8439,3.8,14.73,12.83,9.21,2548,2456,,,63387,0
63433,"IC4875",294.4104,-52.0759,9.9,14.05,12.73,9.46,3182,3095,,,63443,0
63443,"IC4877",294.4827,-51.9914,-2.0,14.34,11.39,9.99,3232,3146,,,63443,0
63456,"PGC063456",294.6187,-51.7872,0.7,14.66,11.62,9.38,1800,1715,,,63456,0
61355,"ESO139-053",271.0902,-59.6224,-2.1,14.17,10.69,10.11,2737,2586,,,61355,0
61542,"ESO140-006",273.0024,-58.9754,6.0,13.5,12.45,9.27,2364,2218,26.79,18,61542,1
61435,"ESO140-002",271.9859,-58.7185,5.0,13.73,11.58,9.92,3293,3147,,,61435,0
61264,"ESO139-049",270.1458,-59.1365,5.7,12.5,10.41,10.24,2802,2651,,,61264,0
90298,"PGC090298",273.0594,-58.2509,1.0,14.37,10.39,10.22,2640,2497,,,61647,0
61647,"IC4694",273.8617,-58.2081,5.0,12.3,10.29,10.26,2772,2630,,,61647,0
4614837,"HIPASSJ1827-55",277.0066,-55.0797,10.0,,14.03,9.0,3489,3365,,,4614837,0
62022,"IC4719",278.298,-56.7321,8.1,12.46,10.61,10.27,3113,2984,,,62022,0
3902815,"2MASXJ18565303-5433077",284.2209,-54.5521,6.6,,11.25,9.9,2668,2557,,,62589,0
62600,"ESO183-030",284.2328,-54.5457,-3.3,12.21,8.37,11.05,2740,2629,,,62589,0
62589,"IC4797",284.1237,-54.3059,-3.9,11.89,8.1,11.17,2659,2549,28.31,13,62589,1
62588,"IC4796",284.1159,-54.2139,-1.9,12.88,9.13,10.75,3108,2998,,,62589,0
62563,"NGC6707",283.8415,-53.8186,4.9,12.31,9.81,10.48,2728,2620,,,62589,0
62622,"ESO183-031",284.5371,-53.5867,6.0,14.34,12.56,9.61,3546,3440,,,62622,0
62569,"NGC6708",283.8984,-53.7234,2.6,12.9,10.12,10.36,2571,2463,,,62589,0
437248,"PGC437248",284.1366,-52.8816,5.0,16.17,13.65,8.97,2835,2731,,,437248,0
62534,"ESO231-007",283.3473,-52.3914,8.0,14.5,12.22,9.51,2734,2631,,,62534,0
61522,"IC4679",272.8519,-56.2544,5.9,11.57,11.42,10.07,3602,3467,,,90296,0
90296,"PGC090296",272.6562,-56.2779,4.5,14.75,10.71,10.36,3581,3446,,,90296,0
61712,"ESO182-010",274.6275,-54.6943,5.1,12.84,11.15,10.17,3549,3423,,,61712,0
452439,"PGC452439",284.6616,-51.8002,5.9,15.49,13.24,9.35,3570,3472,,,452439,0
62628,"ESO231-013",284.5589,-51.008,7.0,16.2,13.5,9.21,3429,3335,,,62628,0
62871,"NGC6754",287.8573,-50.6422,3.1,12.17,9.0,10.96,3257,3170,,,62871,0
3905049,"2MASXJ19112359-5038309",287.8483,-50.6419,5.8,,10.03,10.55,3254,3167,,,62871,0
62746,"ESO231-017",286.1934,-47.8486,-4.7,13.23,9.54,10.59,2733,2657,,,62746,0
63225,"ESO283-002",291.8664,-45.2943,4.2,16.09,13.35,9.15,2978,2923,,,63225,0
64235,"ESO233-044",302.9515,-51.3883,4.8,13.57,11.68,9.79,2895,2820,,,64235,0
466119,"PGC466119",299.8044,-50.4713,3.5,15.17,12.28,9.51,2773,2700,,,466119,0
64182,"ESO233-036",302.3933,-49.2214,2.1,14.02,10.99,10.08,3305,3241,46.34,18,64192,1
481532,"PGC481532",301.3542,-48.9986,3.4,16.02,13.62,9.03,2828,2764,,,64192,0
64107,"NGC6861C",301.671,-48.6499,-2.0,14.78,12.27,9.57,2613,2551,,,64192,0
488672,"PGC488672",302.2543,-48.3209,,16.46,12.41,9.51,2941,2882,,,64192,0
64153,"NGC6861D",302.0813,-48.2114,-3.0,13.1,9.28,10.76,2606,2547,44.06,23,64192,1
64909,"ESO234-043",308.0571,-48.5309,8.9,14.11,12.09,9.48,2439,2383,19.5,14,64909,1
64655,"ESO234-023",306.3009,-48.5831,3.8,14.37,12.16,9.61,2853,2796,,,64507,0
64725,"NGC6909",306.9121,-47.027,-4.3,12.45,9.32,10.71,2779,2730,35.81,13,64725,1
162241,"PGC162241",302.9538,-49.1018,2.4,15.43,12.95,9.29,2856,2793,,,64192,0
486781,"PGC486781",303.3343,-48.5005,2.2,15.47,12.95,9.29,3085,3026,,,64192,0
64507,"NGC6893",305.2068,-48.2393,-2.0,12.53,8.04,11.25,2958,2902,,,64507,0
64216,"NGC6861E",302.7564,-48.6907,2.0,14.11,12.02,9.67,2570,2509,41.88,18,64192,1
64219,"NGC6861F",302.7985,-48.2756,7.8,13.66,12.09,9.64,3185,3127,29.92,18,64192,1
64192,"NGC6868",302.4755,-48.3796,-4.9,11.39,7.37,11.53,2855,2796,28.18,11,64192,1
3918606,"2MASXJ20095889-4821262",302.4954,-48.3573,-5.0,15.02,11.07,10.04,2848,2789,,,64192,0
487864,"PGC487864",302.3426,-48.3939,,17.16,14.36,8.73,2751,2691,,,64192,0
64179,"ESO233-035",302.3567,-48.2848,-2.1,14.14,10.5,10.27,2610,2551,43.45,23,64192,1
64197,"NGC6870",302.5452,-48.2871,2.1,12.44,9.03,10.86,2903,2844,51.29,14,64192,1
3442769,"2MASXJ20090850-4807175",302.2854,-48.1217,6.2,,12.29,9.56,2405,2347,,,64192,0
64411,"ESO284-047",304.2213,-47.3274,3.9,13.77,11.3,9.96,2928,2876,,,64411,0
471026,"PGC471026",298.8045,-49.9978,2.9,15.99,13.18,9.14,2722,2651,,,471026,0
161790,"PGC161790",298.6368,-49.0102,2.0,15.32,12.43,9.41,2641,2574,,,161790,0
63938,"ESO233-017",299.9151,-49.1827,0.0,15.25,13.11,9.19,2810,2744,,,63938,0
485463,"PGC485463",301.3795,-48.6309,4.9,16.11,13.94,8.9,3410,3348,,,64192,0
64094,"NGC6861B",301.5226,-48.4744,-2.0,14.88,12.12,9.63,2953,2892,,,64192,0
64075,"PGC064075",301.3897,-48.5199,-2.0,14.81,11.93,9.7,2702,2641,,,64192,0
64136,"NGC6861",301.8312,-48.3703,-2.7,11.8,7.72,11.38,2720,2660,30.48,11,64192,1
64102,"IC4943",301.6178,-48.3757,-4.9,13.36,9.97,10.48,2902,2842,33.57,11,64192,1
3917583,"2MASXJ20062917-4819434",301.6215,-48.3287,3.1,,11.58,9.84,2654,2594,,,64192,0
493056,"PGC493056",301.9934,-47.9699,5.2,15.22,13.52,9.07,2840,2782,,,64192,0
3916735,"2MASXJ20033564-4817211",300.8985,-48.2892,6.0,,10.78,10.16,3036,2976,,,64192,0
64044,"NGC6851",300.8933,-48.2845,-4.5,12.44,8.81,10.95,3058,2998,35.32,11,64192,1
490824,"PGC490824",300.5675,-48.1381,5.0,15.69,12.67,9.41,3281,3221,,,64192,0
64082,"NGC6851A",301.4162,-47.979,7.1,15.02,12.2,9.6,3402,3344,39.63,18,64192,1
64086,"NGC6851B",301.4532,-47.9777,4.0,14.12,12.47,9.49,3420,3362,,,64192,0
63876,"ESO233-010",299.4222,-48.4813,10.0,16.42,14.21,8.76,2821,2758,,,63876,0
186573,"PGC186573",299.3322,-48.3086,10.0,16.15,14.73,8.69,3297,3235,,,186573,0
64002,"ESO284-010",300.4853,-47.264,8.9,15.42,12.4,9.67,3489,3434,,,64002,0
161723,"PGC161723",296.8596,-47.9195,3.2,14.55,11.47,9.78,2601,2538,,,161723,0
64296,"NGC6875",303.3021,-46.1617,-2.6,12.77,8.97,10.96,2990,2943,,,64296,0
518461,"PGC518461",303.3136,-46.1453,1.6,15.62,12.62,9.51,3395,3348,,,64296,0
64240,"NGC6875A",302.9828,-46.1441,4.2,12.65,10.1,10.51,3152,3105,36.64,18,64296,1
525677,"PGC525677",303.6666,-45.5356,,16.41,12.4,9.6,3212,3169,,,525677,0
64446,"NGC6890",304.5756,-44.8071,2.9,12.62,9.1,10.71,2502,2463,,,64446,0
64614,"IC4946",305.9921,-43.9953,0.3,12.16,8.8,10.97,2954,2921,,,64614,0
64632,"NGC6902",306.1171,-43.6534,2.3,11.63,8.87,10.94,2796,2765,,,64614,0
162339,"PGC162339",306.2958,-43.4276,3.7,15.46,12.31,9.57,3110,3081,,,64614,0
64726,"ESO285-013",306.926,-43.7311,0.0,14.34,11.52,9.88,3062,3031,,,64614,0
64580,"NGC6902B",305.7795,-43.8686,5.5,13.95,11.93,9.72,2965,2933,,,64614,0
546866,"PGC546866",306.0061,-43.6008,4.1,15.47,12.48,9.5,2694,2663,,,64614,0
64654,"ESO285-009",306.3006,-43.257,7.0,14.99,12.54,9.48,3086,3058,,,64614,0
64946,"ESO285-030",308.3298,-42.4772,9.0,15.18,13.35,9.11,2790,2767,,,64946,0
64554,"ESO340-021",305.6212,-41.9009,2.3,13.43,10.22,10.29,2568,2546,,,64554,0
64531,"ESO340-019",305.397,-40.2366,4.2,14.71,12.33,9.51,2758,2745,,,64531,0
64706,"ESO340-032",306.7337,-39.6159,8.0,13.73,11.54,9.76,2558,2549,,,64706,0
65003,"ESO340-042",308.7328,-40.6242,7.8,13.63,13.16,9.13,2619,2607,26.79,25,65003,1
101167,"PGC101167",309.9828,-36.6865,-1.0,15.57,12.91,9.28,2744,2754,,,101167,0
84914,"PGC084914",295.2443,-42.2626,3.4,14.93,11.18,9.96,2755,2720,,,84914,0
63694,"ESO339-002",297.2335,-41.8167,8.6,14.45,12.92,9.27,2777,2747,,,63694,0
64422,"ESO340-008",304.2991,-40.9237,6.1,13.39,11.84,9.73,2849,2831,47.42,18,64422,1
64455,"ESO340-012",304.6379,-39.3369,6.1,13.58,11.34,9.87,2677,2668,,,64455,0
64488,"ESO340-017",304.9236,-39.2886,8.0,12.62,11.46,9.82,2613,2605,33.88,25,64455,1
64429,"ESO340-009",304.3358,-38.6737,7.1,12.63,12.37,9.42,2546,2540,26.92,14,64429,1
3919215,"2MASXJ20115558-3846164",302.9817,-38.7712,3.1,,12.22,9.67,3163,3155,,,3919215,0
64307,"ESO399-025",303.3655,-37.1888,0.4,13.41,10.06,10.35,2544,2545,61.94,25,64307,1
64712,"ESO400-023",306.8018,-37.1634,4.4,13.92,12.01,9.64,2766,2771,,,64712,0
620240,"PGC620240",305.9763,-37.6239,4.2,15.13,13.78,8.85,2520,2522,,,620240,0
64773,"ESO400-030",307.1457,-36.0433,-2.5,13.61,11.66,9.64,2370,2381,,,64772,0
64772,"IC5013",307.1411,-36.0272,-2.0,12.46,8.64,10.85,2215,2226,,,64772,0
64758,"ESO400-027",307.0747,-35.8505,3.9,14.02,13.34,8.97,2419,2431,,,64772,0
64750,"ESO400-026",307.0394,-35.8114,10.0,14.0,13.01,9.1,2381,2393,,,64772,0
64711,"ESO400-024",306.7966,-35.2434,6.0,14.34,12.4,9.62,3202,3217,,,64711,0
64005,"ESO399-017",300.5072,-34.7563,-1.0,15.13,12.81,9.51,3423,3435,,,64005,0
691232,"PGC691232",305.1209,-32.4745,3.9,15.95,13.73,9.05,3050,3079,,,691232,0
4079620,"6dFJ1833412-450057",278.4216,-45.0157,-5.0,16.57,12.84,9.43,3268,3193,,,4079620,0
62609,"ESO281-040",284.3265,-47.0583,6.0,15.15,12.05,9.74,3226,3151,,,62609,0
62730,"ESO282-006",286.0039,-46.1104,3.6,14.71,13.15,9.15,2737,2669,,,62730,0
3907935,"2MASXJ19273167-4138534",291.882,-41.6482,3.9,15.27,13.32,9.15,2924,2888,,,63240,0
63240,"ESO338-004",291.9928,-41.5754,3.7,12.4,9.44,10.7,2871,2835,,,63240,0
63045,"ESO337-021",289.6113,-41.7219,4.4,15.2,11.55,9.84,2849,2809,,,63045,0
4078248,"HIPASSJ1856-42",284.2443,-42.703,4.0,14.74,11.88,9.74,2965,2911,,,4078248,0
62529,"ESO281-033",283.2408,-42.5374,3.0,13.85,9.79,10.58,2946,2891,,,62529,0
3097194,"PGC3097194",283.2443,-42.2791,2.2,15.51,11.31,9.97,3026,2973,,,62529,0
84880,"ESO280-001",270.8306,-43.6648,,15.74,12.18,9.34,2189,2105,,,84880,0
63292,"PGC063292",292.5474,-39.4091,2.7,15.69,12.9,9.28,2836,2812,,,598512,0
63293,"PGC063293",292.5582,-39.4146,10.0,15.69,13.28,9.13,2772,2748,,,598512,0
598512,"PGC063294",292.5636,-39.4118,6.0,15.26,12.45,9.46,2755,2731,,,598512,0
161647,"PGC161647",292.9959,-36.446,5.0,15.71,12.99,9.25,2762,2754,,,161647,0
4614833,"HIPASSJ1919-33",289.8868,-33.7673,7.0,,13.75,8.7,2077,2078,,,4614833,0
185874,"PGC185874",297.8013,-34.4567,3.3,15.92,13.19,9.34,3355,3365,,,185874,0
64054,"ESO461-036",300.9889,-31.6816,10.0,15.17,13.3,7.57,435,463,6.85,9,64054,1
63536,"PGC063536",295.4891,-29.055,-3.0,13.71,10.75,9.88,2004,2039,,,63536,0
63612,"ESO460-034",296.2221,-28.1898,10.0,14.23,13.05,8.96,1986,2027,,,63612,0
4078339,"HIPASSJ1916-31",289.1596,-31.8566,-5.0,,10.76,9.88,2035,2045,,,4078339,0
4689212,"Sagittarius dSph",283.8313,-30.5453,-3.0,3.84,-0.2,8.23,140,147,0.03,7,5064336,0
63213,"ESO525-005",291.6877,-27.4205,10.0,,13.77,8.65,1944,1981,,,63213,0
63511,"ESO594-011",295.1764,-22.2706,5.0,,11.97,9.31,1795,1865,,,63511,0
66004,"ESO341-032",315.889,-39.4465,9.0,13.46,11.53,9.83,2747,2745,,,66004,0
621771,"PGC621771",313.9148,-37.5283,3.9,15.51,13.69,8.95,2684,2692,,,621771,0
65858,"ESO401-026",314.9635,-37.2907,8.0,15.38,13.65,8.94,2611,2620,,,65858,0
66239,"ESO342-013",317.5021,-37.5038,1.0,13.4,11.11,9.96,2629,2638,19.86,14,66239,1
132399,"PGC132399",317.4393,-36.7233,4.6,15.6,13.69,8.93,2642,2655,,,132399,0
132391,"PGC132391",319.3963,-36.5598,-2.7,15.4,13.18,9.15,2680,2695,,,132391,0
66127,"ESO402-006",316.7638,-36.7432,4.7,15.31,13.06,9.16,2570,2583,,,66127,0
661432,"PGC661432",317.6048,-34.4978,,16.66,12.45,9.47,2753,2779,,,661432,0
3317929,"PGC3317929",317.7189,-34.0306,,19.14,14.8,8.15,1769,1798,,,3317929,0
65436,"NGC6958",312.1775,-37.9973,-3.7,12.05,8.48,11.03,2713,2717,,,65436,0
101178,"PGC101178",312.3987,-37.8777,-2.6,15.78,12.39,9.47,2684,2689,,,65436,0
4080166,"6dFJ2049400-324154",312.4165,-32.6982,-5.0,17.33,10.8,9.74,1742,1775,,,4080166,0
66767,"ESO402-030",321.6852,-34.4991,-0.8,14.0,10.53,10.23,2746,2773,,,66767,0
67008,"ESO465-009",323.8131,-30.8447,5.0,14.55,12.32,9.64,3131,3179,,,67008,0
66122,"ESO464-023",316.7326,-30.0949,8.0,16.31,14.29,8.68,2553,2603,,,66122,0
64845,"IC5020",307.6602,-33.4856,3.3,12.56,9.41,10.75,3081,3107,,,64845,0
4126746,"PGC4126746",307.7747,-33.489,10.0,,13.91,8.95,2794,2819,,,64845,0
64870,"ESO400-037",307.806,-33.478,5.9,13.71,11.24,10.02,3077,3103,50.58,18,64845,1
64981,"ESO463-005",308.595,-32.2655,7.1,15.55,13.39,9.14,3000,3033,,,64980,0
64724,"ESO400-025",306.9084,-32.9574,7.8,14.33,13.12,9.0,2173,2200,28.97,14,64724,1
64980,"NGC6925",308.5857,-31.9809,4.0,10.82,8.03,11.28,2791,2826,29.79,14,64980,1
65082,"ESO463-007",309.2898,-31.3456,7.0,16.76,14.07,8.82,2726,2764,,,65082,0
708196,"PGC708196",308.982,-31.1802,9.0,15.99,13.23,9.19,2836,2875,,,708196,0
65249,"IC5039",310.8096,-29.8534,4.0,12.05,10.01,10.44,2695,2743,23.01,14,65249,1
65258,"IC5007",310.8929,-29.7039,6.7,12.39,10.36,10.3,2738,2787,33.27,14,65249,1
64785,"ESO462-024",307.2758,-31.6854,10.0,14.97,13.09,8.99,2118,2153,,,64785,0
64568,"ESO462-013",305.707,-31.5633,6.0,14.35,12.47,9.54,3010,3045,,,64568,0
64884,"NGC6923",307.9126,-30.832,3.1,11.89,8.79,10.94,2848,2888,,,64884,0
64895,"ESO462-031",307.9676,-30.7988,0.0,14.06,11.44,9.88,2657,2697,,,64884,0
64860,"ESO462-028",307.7407,-28.9264,7.0,14.49,12.69,9.46,3016,3067,,,64860,0
64549,"ESO462-010",305.5625,-29.8575,5.0,14.5,12.97,9.37,3099,3142,59.98,18,64549,1
64605,"ESO462-016",305.9124,-28.2779,5.9,13.05,11.11,10.1,3058,3110,39.81,18,64605,1
64747,"ESO462-022",307.0251,-28.0848,8.6,14.87,14.24,8.86,3104,3158,,,64747,0
64786,"ESO462-025",307.2844,-27.914,8.0,15.72,13.28,9.24,3056,3112,,,64786,0
67158,"ESO531-022",325.1227,-26.5279,4.5,12.27,9.98,10.65,3379,3450,49.89,18,67158,1
67248,"NGC7115",325.9121,-25.3511,3.4,13.16,10.42,10.48,3470,3547,25.47,18,67248,1
67233,"ESO531-024",325.8241,-25.177,5.6,14.79,13.37,9.3,3357,3435,,,67248,0
766351,"ESO532-002",328.3434,-26.5786,10.0,17.05,14.2,8.41,1771,1842,,,766351,0
782312,"PGC782312",329.3372,-25.1338,,17.79,15.03,8.39,2547,2625,,,782312,0
197925,"PGC197925",329.2477,-24.8635,,16.69,12.46,9.11,1766,1845,,,197925,0
134360,"PGC134360",328.8336,-25.0029,10.0,16.25,13.9,8.81,2469,2548,,,134360,0
4080503,"6dFJ2155206-250004",328.8357,-25.0012,10.0,16.5,13.84,8.86,2548,2627,,,4080503,0
783172,"PGC783172",331.2237,-25.0514,,17.79,15.03,8.4,2578,2656,,,783172,0
67816,"NGC7167",330.1275,-24.6325,5.1,12.23,10.33,10.28,2572,2652,,,67816,0
3245776,"PGC3245776",330.0066,-24.5714,,18.81,15.05,7.91,1439,1520,,,3245776,0
783065,"PGC783065",328.1046,-25.0623,,17.18,14.39,8.68,2668,2747,,,783065,0
66794,"ESO530-051",321.9339,-23.6681,8.5,15.27,12.89,8.96,1802,1888,,,66794,0
66911,"ESO531-001",322.9668,-23.9413,10.0,16.5,14.9,8.45,2567,2652,,,66911,0
804232,"PGC804232",327.7104,-23.1467,9.0,16.46,13.59,8.9,2343,2432,,,804232,0
819848,"PGC819848",328.8057,-22.0606,8.0,15.02,12.79,9.14,2126,2220,,,819848,0
3244570,"PGC3244570",331.7729,-23.6547,,16.71,12.47,9.11,1769,1854,,,3244570,0
804891,"PGC804891",333.0975,-23.0964,,16.56,12.43,9.46,2638,2726,,,804891,0
813130,"PGC813130",334.0413,-22.5095,,16.75,12.48,9.41,2548,2638,,,813130,0
68538,"ESO602-004",334.6012,-22.053,4.2,15.41,12.31,9.5,2608,2700,,,68538,0
68328,"ESO601-031",333.4149,-21.7344,9.9,14.81,12.35,9.48,2606,2700,,,68328,0
68390,"ESO601-034",333.7278,-21.2626,10.0,16.02,14.56,8.59,2560,2656,,,68469,0
810775,"PGC810775",330.7464,-22.658,,16.71,12.47,9.48,2758,2849,,,810775,0
67920,"ESO532-014",330.7387,-22.4726,5.9,14.06,13.79,8.56,1691,1783,20.89,14,67926,1
67926,"ESO532-015",330.784,-22.3946,6.0,14.63,11.76,9.37,1746,1838,16.98,18,67926,1
